customerID,Churn,gender,IsSeniorCitizen,HasPartner,HasDependents,TenureMonths,HasPhoneService,MultipleLinesStatus,InternetServiceType,OnlineSecurityStatus,OnlineBackupStatus,DeviceProtectionStatus,TechSupportStatus,StreamingTVStatus,StreamingMoviesStatus,ContractType,IsPaperlessBilling,PaymentMethodType,MonthlyCharges,TotalCharges,DailyCharges
9081-WWXKP,0,0,0,1,1,47,1,No,No internet service,No,No,No,No,No,No,Two year,0,Credit card (automatic),0.019900497512437804,0.09861527809831526,0.000653761416308732
9084-OAYKL,0,1,0,0,0,58,1,No,No internet service,No,No,No,No,No,No,Two year,0,Mailed check,0.025373134328358193,0.13771636279713825,0.0008335458057936331
9086-YJYXS,0,1,0,1,1,34,1,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),0.5865671641791045,0.3156012000923148,0.019269617745699883
9087-EYCPR,0,0,0,0,0,60,1,Yes,No internet service,No,No,No,No,No,No,Two year,0,Mailed check,0.06716417910447761,0.17150357719824602,0.0022064447800419712
9089-UOWJG,0,0,0,1,1,12,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),0.39900497512437816,0.08328525271174705,0.013107916396990084
9090-SGQXL,1,1,1,1,0,68,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,0.8661691542288558,0.8401627048234479,0.028454965644837574
9091-WTUUY,0,1,0,1,1,64,1,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,0,Mailed check,0.5074626865671642,0.5110720055388877,0.016670916115872673
9092-GDZKO,0,1,0,0,0,22,1,Yes,No internet service,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),0.06567164179104479,0.054765751211631665,0.0021574126738188168
9093-FPDLG,0,0,0,0,0,11,1,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,0.7557213930348259,0.11321255481190862,0.02482658978432411
9094-AZPHK,0,0,0,0,0,15,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,0.8149253731343283,0.1611123932610201,0.026771529997842585
9095-HFAFX,1,0,0,0,0,5,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),0.6243781094527363,0.042787906762058625,0.020511764436686473
9097-ZUBYC,0,1,0,1,0,14,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),0.3039800995024875,0.07449803831063928,0.009986205634115883
9099-FTUHS,0,0,0,0,0,23,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,0.3597014925373134,0.14198592199399954,0.011816737599780336
9101-BWFSS,1,0,0,1,0,50,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,0,Electronic check,0.8985074626865671,0.6452688668359104,0.02951732794633926
9101-NTIXF,0,1,0,0,0,2,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.011442786069651711,0.003669513039464574,0.00037591281437752007
9102-IAYHT,1,0,0,1,1,17,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,0.6686567164179105,0.16533579506115856,0.021966383587973405
9102-OXKFY,0,1,0,0,0,59,1,Yes,DSL,No,No,Yes,No,No,No,Two year,0,Credit card (automatic),0.35721393034825866,0.35741403184860376,0.011735017422741743
9103-CXVOK,0,1,0,1,1,1,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Electronic check,0.014925373134328346,0.0001096238172167089,0.0004903210622315487
9103-TCIHJ,1,0,0,0,0,15,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,0.372636815920398,0.1016616662820217,0.012241682520381011
9107-UKCKY,0,1,0,1,0,61,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,0.6124378109452736,0.564966535887376,0.020119507586901234
9108-EJFJP,0,0,0,1,0,1,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Mailed check,0.35124378109452736,0.004009923840295407,0.011538888997849125
9108-EQPNQ,0,0,0,1,1,10,1,Yes,No internet service,No,No,No,No,No,No,Two year,0,Credit card (automatic),0.07810945273631842,0.023857604431110086,0.0025660135590117746
9110-HSGTV,0,0,0,0,0,69,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),0.6388059701492538,0.6388760673897992,0.02098574146351031
9112-WSNPU,0,0,1,0,0,35,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,0.5203980099502488,0.2769674590353104,0.01709586103647335
9114-AAFQH,0,0,0,1,0,48,1,No,DSL,No,Yes,Yes,No,No,Yes,One year,1,Electronic check,0.4716417910447761,0.3549330717747519,0.015494145566516954
9114-DPSIA,0,1,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),0.6243781094527363,0.6613431802446342,0.020511764436686473
9114-VEPUF,0,1,0,1,0,62,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,0,Electronic check,0.7746268656716417,0.69035887375952,0.025447663129817402
9115-YQHGA,0,1,0,0,0,40,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,0.32686567164179103,0.23933764135702748,0.010738031262870927
9117-SHLZX,1,1,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,0.27313432835820894,0.0031040849296099706,0.00897287543883735
9121-PHQSR,0,1,1,1,0,16,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),0.6646766169154228,0.15836025848142166,0.021835631304711653
9122-UMROB,0,1,0,0,0,1,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.020398009950248763,0.00017309023771059284,0.0006701054517164508
9124-LHCJQ,1,0,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Mailed check,0.6686567164179105,0.007690976228940689,0.021966383587973405
9127-FHJBZ,0,1,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,0.9527363184079601,0.9317274405723517,0.031298827805780555
9127-QRZMH,0,1,0,1,0,44,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),0.41393034825870645,0.2983094853450265,0.01359823745922163
9128-CPXKI,0,0,0,0,0,59,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,0,Electronic check,0.771641791044776,0.6504327255942765,0.02534959891737109
9129-UXERG,0,0,1,0,0,18,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),0.8492537313432834,0.20627163627971382,0.027899268440975143
9133-AYJZG,0,0,0,0,0,23,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),0.800497512437811,0.25736210477729055,0.026297552971018757
9134-CEQMF,1,1,1,1,0,7,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,0.708955223880597,0.07591737825986615,0.023290250455998585
9134-WYRVP,0,1,0,0,0,51,1,No,Fiber optic,Yes,No,No,No,Yes,No,One year,0,Mailed check,0.6776119402985074,0.49023194091853217,0.02226057622531233
9135-HSWOC,0,1,0,1,1,64,1,No,No internet service,No,No,No,No,No,No,Two year,1,Bank transfer (automatic),0.014427860696517386,0.14484768059081468,0.00047397702682383
9135-MGVPY,0,1,0,1,0,69,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,0.6611940298507463,0.6762174013385644,0.02172122305685763
9136-ALYBR,1,1,0,0,0,1,0,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,0.061691542288557194,0.0006519732287099005,0.0020266603905570693
9137-NOQKA,0,1,1,0,0,2,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Electronic check,0.009452736318407956,0.002123240249249943,0.0003105366727466477
9137-UIYPG,0,0,0,1,1,35,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,0.882089552238806,0.43130048465266557,0.02897797477788456
9138-EFSMO,0,1,0,1,1,26,1,No,Fiber optic,No,No,No,No,No,Yes,One year,0,Bank transfer (automatic),0.6039800995024875,0.2325698130625433,0.019841658984970024
9139-TWBAS,0,0,0,1,0,26,0,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,0,Bank transfer (automatic),0.2945273631840796,0.13520655435033466,0.009675668961369238
9139-WQQDY,1,0,0,1,1,49,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,0,Mailed check,0.817910447761194,0.5680821601661666,0.026869594210288898
9140-CZQZZ,0,0,0,1,0,68,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),0.6104477611940298,0.6343180244634203,0.020054131445270358
9142-KZXOP,0,1,0,0,0,44,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),0.5034825870646765,0.33927417493653356,0.016540163832610925
9142-XMYJH,0,0,0,0,0,29,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),0.010945273631840807,0.0672513270251558,0.0003595687789698031
9143-CANJF,0,0,0,1,1,24,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Electronic check,0.36716417910447763,0.15013270251557811,0.012061898130896111
9146-JRIOX,0,0,0,1,1,14,1,Yes,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.072636815920398,0.04080890837756751,0.0023862291695268723
9150-HEPMB,0,1,0,0,0,56,1,No,DSL,Yes,No,Yes,No,No,No,One year,0,Mailed check,0.3427860696517413,0.34628432956381255,0.011261040395917913
9150-KPBJQ,0,0,0,0,0,6,1,No,No internet service,No,No,No,No,No,No,Two year,0,Credit card (automatic),0.013930348258706454,0.011314331871682438,0.00045763299141611215
9152-AMKAK,0,1,0,0,0,6,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Mailed check,0.6169154228855721,0.054765751211631665,0.0202666039055707
9153-BTBVV,0,0,0,1,0,71,1,Yes,No internet service,No,No,No,No,No,No,Two year,0,Bank transfer (automatic),0.06716417910447761,0.20011539349180707,0.0022064447800419712
9154-QDGTH,0,1,0,1,1,43,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),0.8562189054726367,0.5115451188552966,0.0281280849366832
9158-VCTQB,1,0,0,1,0,41,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),0.9487562189054725,0.5280579275328872,0.031168075522518806
9163-GHAYE,0,0,0,0,0,15,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,0.3044776119402985,0.08285252711747057,0.010002549669523603
9167-APMXZ,0,0,0,0,0,22,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),0.6557213930348259,0.208071774751904,0.02154143866737273
9168-INPSZ,0,0,1,1,0,44,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,0,Electronic check,0.854726368159204,0.5165993537964458,0.02807905283046005
9169-BSVIN,0,1,0,0,0,12,1,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),0.5621890547263682,0.09326678975305792,0.018468760010721685
9170-ARBTB,0,0,0,1,1,52,1,No,No internet service,No,No,No,No,No,No,One year,0,Credit card (automatic),0.013432835820895522,0.11465497345949689,0.00044128895600839427
9170-CCKOU,1,1,0,1,0,17,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,0,Credit card (automatic),0.7159203980099502,0.16563004846526658,0.023519066951706642
9170-GYZJC,1,0,0,1,1,41,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,0,Credit card (automatic),0.6134328358208956,0.3816524348026771,0.020152195657716674
9172-ANCRX,1,0,0,0,0,10,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,0.800497512437811,0.11013731825525042,0.026297552971018757
9172-JITSM,1,0,0,1,1,26,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,0.7218905472636815,0.27036695130394645,0.02371519537659926
9173-IVZVP,0,0,0,1,1,53,1,No,No internet service,No,No,No,No,No,No,Two year,0,Mailed check,0.026368159203980085,0.13007731363951072,0.0008662338766090697
9174-FKWZE,1,0,1,0,0,1,1,No,No internet service,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.011940298507462671,7.500576967459007e-05,0.0003922568497852389
9174-IHETN,0,0,0,0,1,50,1,No,Fiber optic,No,No,No,No,No,No,Two year,0,Credit card (automatic),0.5184079601990049,0.40558504500346176,0.017030484894842473
9178-JHUVJ,0,1,0,1,1,24,1,Yes,No internet service,No,No,No,No,No,No,Two year,1,Bank transfer (automatic),0.05820895522388059,0.0656127394414955,0.0019122521427030416
9184-GALIL,0,0,0,1,1,38,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.021890547263681587,0.08798176782829449,0.0007191375579396053
9185-TQCVP,1,1,0,1,0,14,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,0.6656716417910448,0.12928686822063237,0.021868319375527093
9189-JWSHV,1,0,1,1,0,24,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,0.7492537313432835,0.25908723747980617,0.024614117324023767
9190-MFJLN,1,1,1,0,0,19,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),0.772636815920398,0.20298869143780293,0.02538228698818653
9191-MYQKX,1,0,0,1,0,7,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),0.5661691542288557,0.055169628432956384,0.018599512293983433
9194-GFVOI,0,0,0,1,0,42,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),0.6577114427860695,0.40996999769213016,0.0216068148090036
9199-PWQVC,0,0,0,1,0,63,1,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),0.6114427860696517,0.5501211631663974,0.020086819516085798
9200-NLNPD,0,1,0,1,0,56,0,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),0.3562189054726368,0.3393722594045696,0.011702329351926307
9206-GVPEQ,1,1,0,1,0,13,0,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,0.36019900497512436,0.07939649203784907,0.011833081635188054
9207-ZPANB,0,1,0,0,0,37,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,0,Electronic check,0.4895522388059702,0.27977152088622204,0.016082530841194816
9208-OLGAQ,0,0,1,0,0,18,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,0.663681592039801,0.16441841680129243,0.021802943233896224
9209-NWPGU,0,1,0,0,0,44,1,No,DSL,Yes,No,No,Yes,Yes,No,One year,0,Electronic check,0.46915422885572144,0.31799561504731133,0.015412425389478365
9210-IAHGH,1,0,0,0,0,7,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),0.5223880597014925,0.04984998846065083,0.01716123717810422
9214-EKVXR,0,0,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,0.2562189054726368,0.002907915993537964,0.008417178234974928
9220-CXRSC,0,0,0,1,1,69,1,Yes,DSL,Yes,No,No,Yes,No,No,Two year,0,Credit card (automatic),0.4293532338308458,0.46631087006692823,0.014104902556860898
9220-ZNKJI,0,0,1,1,0,55,1,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),0.7019900497512437,0.5523309485345027,0.023061433960290527
9221-OTIVJ,1,0,1,0,0,14,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,0.861691542288557,0.17454419570736213,0.028307869326168102
9223-UCPVT,1,0,0,0,0,1,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,0.7577114427860697,0.008723747980613893,0.024891965925954985
9224-VTYID,0,1,0,1,1,47,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,0.7189054726368159,0.4961400876990538,0.023617131164152955
9225-BZLNZ,0,1,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,0.6666666666666666,0.6997807523655666,0.02190100744634253
9227-LUNBG,1,0,0,0,0,1,0,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,0.06318407960199005,0.00066928225248096,0.0020756924967802247
9227-UAQFT,0,1,0,0,0,16,1,No,No internet service,No,No,No,No,No,No,Two year,0,Mailed check,0.014925373134328346,0.030642741749365338,0.0004903210622315487
9227-YBAXE,0,0,0,1,1,65,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),0.6393034825870647,0.5996192014770367,0.021002085498918025
9229-RQABD,0,1,0,0,0,18,1,Yes,No internet service,No,No,No,No,No,No,One year,0,Mailed check,0.05472636815920398,0.04681513962612509,0.0017978438948490138
9231-ZJYAM,1,0,1,0,0,4,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,0.6029850746268656,0.03161781675513502,0.019808970914154584
9233-PSYHO,0,0,1,0,0,45,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),0.8149253731343283,0.5124624971151627,0.026771529997842585
9236-NDUCW,0,0,0,0,0,21,0,No,DSL,Yes,No,No,Yes,No,No,Two year,0,Mailed check,0.16766169154228855,0.08672974844218787,0.0055079399324010694
9237-HQITU,1,0,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.5218905472636816,0.015330025386568198,0.017144893142696502
9239-GZHZE,0,0,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),0.9492537313432835,0.935310408492961,0.031184419557926526
9239-ZBZZV,1,0,0,0,0,6,0,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,0.2955223880597015,0.03303715670436188,0.009708357032184674
9242-TKFSV,0,1,0,1,1,72,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),0.46616915422885563,0.5464458804523425,0.01531436117703205
9244-ZVAPM,0,1,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.2721393034825871,0.003092545580429264,0.008940187368021914
9248-OJYKK,1,1,1,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.5791044776119403,0.006652434802677129,0.01902445721458411
9249-FXSCK,1,0,0,0,0,52,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),0.9253731343283581,0.6805504269559197,0.030399905858356047
9250-WYPLL,1,0,0,0,0,5,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,0.5701492537313433,0.04556312024001846,0.01873026457724518
9251-AWQGT,0,0,0,1,1,48,1,No,No internet service,No,No,No,No,No,No,Two year,0,Mailed check,0.01741293532338306,0.10582737133625664,0.00057204123927014
9251-WNSOD,0,0,0,1,0,67,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,0,Mailed check,0.5656716417910447,0.5822351719363028,0.01858316825857571
9253-QXKBE,1,1,1,1,0,29,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,0.7582089552238807,0.3040445418878375,0.0249083099613627
9253-VIFJQ,0,1,0,1,0,65,1,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,0,Credit card (automatic),0.48557213930348253,0.4951246249711517,0.015951778557933064
9254-RBFON,1,0,0,1,1,17,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),0.799502487562189,0.19457073621047774,0.026264864900203317
9256-JTBNZ,0,0,0,0,0,11,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),0.020398009950248763,0.026252019386106624,0.0006701054517164508
9257-AZMTZ,0,0,0,1,1,52,1,No,No internet service,No,No,No,No,No,No,Two year,0,Bank transfer (automatic),0.01840796019900498,0.12231133164089546,0.0006047293100855775
9258-CNWAC,0,0,0,1,1,71,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),0.9492537313432835,0.9402261712439419,0.031184419557926526
9259-PACGQ,1,0,0,1,0,34,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,0.4417910447761194,0.26033925686591275,0.014513503442053856
9261-WDCAF,0,1,0,0,0,3,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,0,Mailed check,0.3621890547263681,0.019651511654742673,0.011898457776818925
9269-CQOOL,1,1,0,0,1,3,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),0.36268656716417913,0.0173840295407339,0.011914801812226646
9272-LSVYH,0,1,0,0,0,10,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.5164179104477612,0.0827025155781214,0.016965108753211604
9274-CNFMO,1,1,1,1,0,4,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,0.564179104477612,0.0334525732748673,0.01853413615235256
9274-UARKJ,0,0,0,0,0,15,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),0.6462686567164179,0.12822524809600738,0.02123090199462608
9277-JOOMO,0,0,0,0,0,3,1,Yes,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.06318407960199005,0.007794830371567043,0.0020756924967802247
9278-VZKCD,0,0,1,1,0,52,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,0.9039800995024875,0.6495672744057235,0.02969711233582416
9279-CJEOJ,0,0,1,0,0,21,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),0.7676616915422886,0.23151396261250864,0.025218846634109348
9281-CEDRU,0,0,0,1,0,68,1,No,DSL,No,Yes,No,Yes,Yes,No,Two year,0,Bank transfer (automatic),0.45621890547263677,0.49705169628432955,0.014987480468877686
9281-OFDMF,0,1,1,0,0,39,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,0.7208955223880598,0.3916974382644819,0.023682507305783827
9281-PKKZE,0,0,0,1,0,46,0,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,0.2557213930348259,0.22952342487883684,0.00840083419956721
9282-IZGQK,1,0,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,0.664179104477612,0.007639049157627509,0.02181928726930394
9283-LZQOH,1,1,0,1,1,13,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),0.5587064676616916,0.10130971613201016,0.018354351762867663
9286-BHDQG,0,1,0,1,1,72,0,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),0.26865671641791045,0.3601430879298408,0.008825779120167885
9286-DOJGF,1,0,1,1,0,38,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),0.564179104477612,0.3289926148165243,0.01853413615235256
9289-LBQVU,0,1,0,1,0,64,1,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,1,Mailed check,0.5164179104477612,0.5148742210939303,0.016965108753211604
9290-SHCMB,0,0,1,0,0,13,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,0.7820895522388059,0.14040503115624278,0.025692823660933176
9294-TDIPC,0,1,0,0,1,5,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.019402985074626844,0.0074948072928686825,0.0006374173809010132
9297-EONCV,0,0,0,0,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),0.7273631840796019,0.7706438956842834,0.02389497976608416
9297-FVVDH,0,0,0,1,1,57,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,0.6592039800995024,0.5569582275559658,0.021655846915226755
9298-WGMRW,0,0,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),0.9676616915422885,0.9570678513731826,0.0317891488680121
9300-AGZNL,1,1,1,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,0.753731343283582,0.00867759058389107,0.024761213642693233
9300-RENDD,1,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,0.6139303482587065,0.007056312024001847,0.02016853969312439
9305-CDSKC,1,0,0,0,0,8,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,0.8099502487562189,0.09251096238172168,0.026608089643765404
